titulo,etiqueta,texto,tema,url,fecha_publicacion,medio,fecha_extraccion
Denegada la nacionalidad a la hija de un preso yihadista que concertó su matrimonio con otro recluso,VERDADERO,"La Audiencia Nacional ha denegado la nacionalidad española a una mujer de origen marroquí al concluir que sus vínculos familiares con personas investigadas por supuestas actividades yihadistas la convierten en “una potencial amenaza para la seguridad nacional”. La sentencia, fechada el 10 de abril y a la que ha tenido acceso EL PAÍS, detalla que su padre fue detenido en 2016 por presuntamente difundir material del Estado Islámico (ISIS en sus siglas en inglés) y que, durante su estancia en prisión, concertó el matrimonio de ella con un joven recluso acusado entonces de actividades islamistas radicales. El tribunal concluye que, pese a que ella nunca ha sido investigada, concederle la nacionalidad española “compromete el orden público y los intereses nacionales”. La decisión puede ser recurrida ante el Tribunal Supremo. En el fallo, los tres magistrados de la Sección Cuarta de la Sala de lo Contencioso-Administrativo de la Audiencia Nacional detallan que la Dirección General de Seguridad Jurídica y Fe Pública ―integrada en el Ministerio de Justicia y encargada de tramitar y resolver los expedientes de nacionalidad española― denegó la solicitud de la mujer el 27 de junio de 2024 al considerar que, si bien cumplía el requisito de “residencia legal y continuada”, su trayectoria vital denotaba “una ausencia de buena conducta cívica y suficiente grado de integración en la sociedad española” por sus vínculos con personas investigadas por supuestas actividades yihadistas. Para ello, esta dirección general esgrimió un informe de la Comisaría General de Información de la Policía Nacional, responsable de la lucha antiterrorista, en el que destacaba que su padre había sido detenido por sus agentes el 7 de junio de 2016 en Valencia “por difusión de contenido y mensajes que evidenciaban su identificación, posicionamiento y afinidad con el ideario” del Estado Islámico. Entonces, el Ministerio del Interior informó de que el arrestado mantenía presuntamente comunicación con gran número de combatientes yihadistas en Siria e Irak. El informe añadía que, por estos hechos, el padre fue encarcelado y, finalmente, se decretó su expulsión de España en 2023 con la prohibición, aún en vigor, de regresar en los 10 años siguientes. La Policía destacaba que, antes de tener que abandonar el país, el hombre había intentado conseguir la nacionalidad española y que le había sido denegada. También afirmaba que, en el transcurso de la operación que desembocó en su detención, su esposa y madre de la mujer fue investigada por delitos de yihadismo, aunque finalmente no fue encausada. No obstante, cuando esta pidió la nacionalidad, se le denegó por los mismos motivos. La Policía recalcaba que el actual marido de la solicitante de la nacionalidad también fue detenido en otra operación contra el yihadismo. La Guardia Civil, en colaboración con el Centro Nacional de Inteligencia (CNI), arrestó a este joven el 14 de marzo de 2018 en la localidad navarra de San Martín de Unx, acusado de autoadoctrinamiento con la intención de integrarse en las filas de alguna organización terrorista. Sin embargo, el hombre, de origen español y convertido al islam, fue finalmente absuelto en mayo del año siguiente por la Audiencia Nacional al considerar que los indicios de delito presentados contra él eran “insuficientes” para condenarlo. Pese a ello, el informe destaca que durante el tiempo que el joven pasó en prisión provisional en el Centro Penitenciario de Villabona (Asturias) tuvo contacto con otros internos acusados de yihadismo. “La correspondencia que le fue intervenida también apunta a que su paso por prisión sirvió para afianzar su ideario”, recalcaba el informe, que incidía en que en la actualidad el hombre estaba sometido a “un control específico” por parte de la Guardia Civil ante la sospecha de que sigue radicalizado. Fue precisamente en la cárcel asturiana donde, según destacaba el informe, coincidieron, entre junio de 2018 y mayo de 2019, el padre de la mujer y el detenido en Navarra. “Probablemente fue en este periodo donde se concretó el matrimonio concertado”, destaca la Policía, que añadía que esto era una “dinámica propia de los grupos salafistas y/o yihadistas en la búsqueda de matrimonios convenidos con personas con idearios afines”. Como constatación de ello, la Policía recalcaba que, una vez quedó en libertad tras ser absuelto, el joven navarro se trasladó a vivir a la provincia de Valencia, “donde no había residido nunca con anterioridad”, e inició su convivencia con la mujer. La decisión del Ministerio de Justicia de denegarle la nacionalidad fue recurrida por la mujer, que alegó que cumplía todos los requisitos para que se le concediera y que la resolución se había fundamentado en motivos “infundados y espurios” que, además, vulneraban el derecho al honor de sus allegados, en referencia a las alusiones a las detenciones de su padre y su marido. Además, insistía en que ella carecía de “cualquier tipo de antecedente penal o policial” y que su esposo tampoco los tenía tras ser absuelto. También destacaba que era madre de dos hijas, ambas de nacionalidad española, a las que “actualmente dedica todo su tiempo”; y que había obtenido el título de “auxiliar de enfermería formada en centros educativos españoles, con nota sobresaliente”. Ahora, el tribunal ha rechazado los argumentos de la mujer y le ha impuesto las costas del proceso. Los magistrados fundamentan su decisión precisamente en el informe policial en el que se detallaba su supuesto matrimonio concertado, documento que consideran “suficientemente expresivo de las razones por las cuales se considera que la concesión de la nacionalidad a la demandante compromete el orden público y los intereses nacionales”.",inmigracion,https://elpais.com/espana/2026-04-30/denegada-la-nacionalidad-a-la-hija-de-un-preso-yihadista-que-concerto-su-matrimonio-con-otro-recluso.html,2026-04-30,elpais,2026-04-30
"Camila, una enfermera venezolana, ya tiene permiso de trabajo y residencia provisional: “Estoy impactada y contenta”",VERDADERO,"La situación política en Venezuela rompió a la familia. Hoy hay una madre con dos hijas en Barcelona, otro hijo en Perú, otro en Estados Unidos. Pero en Barcelona, hoy hay también buenas noticias: una de las hijas, Camila Herrera, enfermera de 23 años, ha conseguido que su solicitud de regularización sea admitida a trámite. Es una de las primeras en España del proceso iniciado por el Gobierno para formalizar los documentos de medio millón de extranjeros. El papel lo recoge así y en negrita: “Implica la autorización, de forma provisional, a la persona solicitante, a residir y, en caso de que se encuentre en edad laboral, a trabajar por cuenta ajena y por cuenta propia en todo el territorio nacional y en cualquier ocupación o sector de actividad”. En unos días, Camila recibirá en su domicilio los documentos que reconocen el derecho a la asistencia sanitaria a todos y cada uno de los miembros de su familia. “Estoy impactada y contenta, claro”, dice la joven sanitaria. Apenas acaba de conocer la noticia; no le ha dado tiempo de contárselo a su madre, que anda también con el proceso de regularización. La familia tiene solicitado el asilo humanitario, y esa es la razón de que Camila haya encontrado trabajo legal en la Clínica Sagrada Familia de Barcelona, donde este miércoles el despacho de Abogados Legalteam, uno de los de referencia en materia de extranjería y nacionalidad, le ha comunicado que su caso sigue adelante. La admisión a trámite no significa que el proceso esté finalizado, advierte Guillermo Morales Catá, director general de Legalteam, pero todo indica que habrá un final feliz para Camila, con todos los papeles ya entregados. El Gobierno se comprometió a no emplear más de 15 días en admitir o no a trámite cada solicitud presentada, y este ha sido el caso. Ahora pueden tomarse hasta tres meses en resolver el expediente, a sabiendas de que en ese tiempo, de forma provisional, el migrante puede trabajar ya legalmente. El caso de Camila es peculiar; no es una migrante al uso. Los venezolanos han recibido permisos de residencia prácticamente automáticos por razones humanitarias y ella estaba pendiente de su protección internacional, pero no siempre es fácil. Muchos refugiados en su situación han optado, como ella, por acogerse a la regularización puesta en marcha por el Gobierno, que calculó que unos 300.000 de ellos podrían entrar por esta vía. La joven enfermera cuenta por teléfono que solicitó el asilo en mayo de 2025 y seguía a la espera. En septiembre hará dos años que llegó a España, donde ya estaba su madre; ella prefirió concluir sus estudios en Venezuela y coger un avión directo al exilio. “Mis abuelitos todavía están allí”, dice. Antes de colocarse como enfermera, también le tocó trabajar en negro, cuenta. “Estaba de camarera en un bar de Barcelona y no tenía una buena paga: seis euros la hora y hacía una jornada de seis o siete horas, era rotativa”, explica. “Y un solo día libre a la semana”. Después se iba a casa y no salía. Ella también temía a la policía, explica. Pero Venezuela era peor. Su madre trabajaba de limpiadora y su padre en la construcción. El dinero no alcanzaba, dice. “Salimos porque queríamos progresar”, resume, en una frase sencilla, lo que anima a millones de ciudadanos en todo el mundo. Ese es el motor de las migraciones que recorren cientos de kilómetros en el mapa. “Progresar”. Camila Herrera, este miércoles en Barcelona con el documento que acredita su permiso de residencia. GIANLUCA BATTISTA El director general de Legalteam muestra la misma emoción que Camila. Él también es migrante, cubano, por eso cada vez que su despacho tiene buenas noticias, lo celebra como si fueran propias. Morales Catá ya ha vivido varios procesos de regularización extraordinaria, también el último, el del presidente José Luis Rodríguez Zapatero en 2005 , y se las sabe todas. Antes de que se publicara en el BOE el decreto, ya tenían reforzado el personal en el despacho y todos con su debida formación. El miércoles 15 de abril, cuando dieron las 12 de la noche y se abrió el procedimiento digital, empezaron a mandar solicitudes, por turnos; el despacho no dormía. “Y yo, que soy autónomo, menos, tres o cuatro horas por día apenas”, dice Morales Catá. “Es posible que las primeras admisiones a trámite de España, como la de Camila, las hayamos recibido nosotros por esa razón”, dice. La vía telemática se abrió con el portal Mercurio, también un viejo conocido para el director general. “A veces no funciona, a veces tarda mucho, ya lo sabíamos, así que hemos trabajado mucho”. Y siguen enviando solicitudes, pero eso no es nada, afirma, para “las colas de madrugada que hacíamos en los procesos anteriores”. Porque en España ha habido varios, de gobiernos del PSOE y del PP; Aznar hizo varias. Ahora la derecha española se ha mostrado crítica con esta y Morales Catá dice: “No quiero meterme en ideologías, pero les pregunto si no tienen a alguien que les limpia en casa. Pues ese dinero hay que aflorarlo, llegará mucho a las arcas públicas con esta regularización. Todos ganamos aquí, se dispararán las afiliaciones a la Seguridad Social. Todos los migrantes vienen a trabajar en lo que los españoles no quieren, ellos no quitan nada a nadie”, explica. Y vuelve a repetir lo contento que está con estas primeras solicitudes admitidas a trámite, porque eso significa que “esas personas ya podrán trabajar y el sistema de bienestar español recibirá más dinero”. Camila seguía este miércoles trabajando como enfermera en su clínica barcelonesa. Parca en palabras, la joven se alegraba austeramente de la noticia que tenía que celebrar con su madre al llegar a casa, una madre que se levantará mañana, de nuevo, para limpiar en una casa española mientras llegan sus ansiados papeles.",inmigracion,https://elpais.com/espana/2026-04-29/camila-una-enfermera-venezolana-ya-tiene-permiso-de-trabajo-y-residencia-provisional-estoy-impactada-y-contenta.html,2026-04-29,elpais,2026-04-30
Trump estudia reducir sus tropas en Alemania tras las críticas de Merz a la guerra en Irán,VERDADERO,"Las relaciones entre el canciller de Alemania, Friedrich Merz, y el presidente estadounidense, Donald Trump, no están en su mejor momento. Tras las críticas del líder conservador a Estados Unidos por la guerra en Irán , ahora Trump ha anunciado una posible reducción de sus tropas en Alemania. “Estados Unidos está estudiando y revisando la posible reducción de tropas en Alemania, y se tomará una decisión al respecto en un breve plazo de tiempo”, escribió Trump el miércoles en su plataforma Truth Social. El anuncio se produce después de que Merz se pronunciara de forma crítica sobre la ofensiva estadounidense contra Irán, en la que dijo que EEUU no tenía “ninguna estrategia” y que toda una nación estaba siendo “humillada” por las autoridades iraníes, provocando así una fuerte reacción por parte de Trump. “El canciller de Alemania, Friedrich Merz, cree que no pasa nada si Irán tiene un arma nuclear. ¡No tiene ni idea de lo que está hablando!”, escribió Trump y agregó que “¡No es de extrañar que a Alemania le vaya tan mal, tanto económicamente como en otros aspectos!”. Sin embargo, la acusación de Trump no es cierta. Al contrario, el líder conservador siempre ha abogado por aumentar las sanciones contra Irán y ha aprovechado una visita este jueves ante las tropas en Munster, en el norte de Alemania, para recordar una vez más que “el programa nuclear militar de Irán debe terminar”. En su breve declaración ante los soldados, el canciller alemán afirmó que “en todas estas cuestiones” mantienen un “contacto estrecho y de confianza” con sus socios y “también y especialmente con Washington”, algo que hacen con “un respeto mutuo”. Asimismo, insistió en que siguen apostando por una OTAN fuerte y una asociación transatlántica “fiable”. Sin embargo, tras las críticas de Trump, Merz ha pasado de ser considerado en su primera visita a la Casa Blanca el pasado verano como un great leader a ser objeto de los ataques del mandatario estadounidense, uniéndose así a una extensa lista de dirigentes entre los que se encuentra también Pedro Sánchez . Merz había alardeado hasta hace poco de la buena sintonía que existía entre ellos y de que hablaban por teléfono con frecuencia y de forma “relativamente cercana y cordial”. Pero la amenaza de ahora del presidente estadounidense no es nueva. Trump ya había amenazado con reducir el contingente de tropas en Alemania durante su primer mandato, de 2017 a 2021. No obstante, como recuerdan los expertos en seguridad y defensa, esas tropas están principalmente para servir a los intereses estadounidenses y cuentan con unas infraestructuras y unos costes considerables para lo que necesitaría al Congreso, que ya obstaculizó los planes de retirada en 2020. Según datos del ejército estadounidense de mediados de abril, actualmente hay unos 86.000 soldados estacionados en Europa, de los cuales unos 39.000 se encuentran en Alemania. La cifra varía regularmente, entre otras cosas debido a las rotaciones y los ejercicios militares. Las tropas estadounidenses se han convertido en un importante factor económico para las regiones situadas en torno a las bases. El ejército estadounidense da empleo a miles de trabajadores locales y, además, miles de puestos de trabajo más dependen de las tropas estadounidenses, sobre todo en los estados federados de Renania-Palatinado, Baden-Wurtemberg y Baviera. A pesar de las críticas desde EEUU y del endurecimiento del tono entre los dos países, Merz es consciente de la importancia de las relaciones con Trump , también de cara a la OTAN. Por eso intentó tranquilizar y desmintió el miércoles que las relaciones estén en horas bajas. “La relación personal entre el presidente estadounidense y yo sigue siendo buena, al menos desde mi punto de vista. Simplemente he tenido dudas desde el principio sobre lo que se inició con la guerra de Irán, y por eso lo he expresado”, declaró Merz al ser preguntado al respecto en una rueda de prensa. “Seguimos manteniendo buenas conversaciones. El ministro de Exteriores ha regresado esta mañana de Nueva York y ha informado de las más diversas conversaciones que ha mantenido allí con el Gobierno estadounidense. Así pues, seguimos, por decirlo en inglés, o n good speaking terms [hablando en buenos términos] ” . Un avión militar estadounidense despegaba de la base aérea de Ramstein, en Alemania, el 9 de marzo. RONALD WITTEK (EFE) Durante meses, el canciller alemán y el presidente estadounidense han mantenido una relación bastante buena, incluso durante su visita a la Casa Blanca, en la que se mostró bastante solícito y evitó entrar en una disputa pública con Trump cuando este criticó a España, socio de Alemania en la Unión Europea, algo que desató el descontento entre sus socios europeos y también dentro de su país. Para Merz, la vinculación de Alemania con Occidente y la alianza transatlántica forman parte de su ADN político. Sin embargo, su visión de EE UU ya había cambiado antes de la guerra de Irán, a más tardar cuando Trump, a principios de año, se planteó que EE UU podría anexionar Groenlandia . Esto hizo que la certeza que regía hasta entonces de que EE UU era una potencia protectora con la que se podía contar se resquebrajara. A esto le siguió la decisión de la guerra de Irán, para la que no consultó ni avisó a sus socios europeos, que ahora sufren las consecuencias económicas. Desde entonces, Merz ha cambiado su tono y ha criticado públicamente a Washington, como hizo en un encuentro con estudiantes el pasado lunes, donde hizo las declaraciones de que “toda una nación” —en alusión a EE UU― “está siendo humillada por los dirigentes iraníes, sobre todo, por la denominada Guardia Revolucionaria”, lo que desencadenó la ira de Trump. El distanciamiento es notorio y se extiende el deseo de no depender ya por completo de EE UU. En Europa existen desde hace décadas decenas de grandes bases militares estadounidenses que revisten una enorme importancia para las operaciones de los estadounidenses en todo el mundo. Allí se estacionan tropas, armas, barcos y aviones, se controlan drones o se atiende a los heridos. En Alemania, además de la base aérea de Ramstein, la mayor fuera de EE UU, se encuentra también el Mando Superior de Estados Unidos para Europa (EUCOM) en Stuttgart. EE UU mantiene otras bases importantes en Italia y en Gran Bretaña. En España, Washington tiene dos importantes bases : una naval en Rota y una aérea en Morón. A finales de 2025, el Congreso de los Estados Unidos aprobó un mecanismo de seguridad: así, el número total de efectivos que se encuentran de forma permanente bajo la jurisdicción del Mando de Europa no puede ser inferior a 76.000 durante más de 45 días. A partir de entonces, habría que seguir determinados procedimientos de notificación para solicitar una reducción.",inmigracion,https://elpais.com/internacional/2026-04-30/trump-estudia-la-posibilidad-de-reducir-sus-tropas-en-alemania.html,2026-04-30,elpais,2026-04-30
Ucrania eleva de dos a ocho semanas el tiempo máximo que un soldado puede estar en combate,VERDADERO,Los militares puedan pasar más de un año en las trincheras sin descansar debido a la amenaza de los drones y a la falta de tropas,inmigracion,https://elpais.com/internacional/2026-04-30/ucrania-eleva-de-dos-a-ocho-semanas-el-tiempo-maximo-que-un-soldado-puede-estar-en-combate.html,2026-04-30,elpais,2026-04-30
Bulos y desinformaciones que te están intentando colar sobre la regularización extraordinaria de personas migrantes aprobada el 14 de abril de 2026,FALSO,"La regularización no concede automáticamente el derecho a voto. La participación en las elecciones generales y autonómicas está reservada únicamente a las personas con nacionalidad española. La nacionalidad no se consigue con la regularización, sino que es necesario acreditar, al menos, 10 años de residencia “legal, continuada e inmediatamente anterior a la petición” como norma general y dos años para los nacionales de países iberoamericanos, Andorra, Filipinas, Guinea Ecuatorial, Portugal o personas de origen sefardí. También hay que realizar dos pruebas en el Instituto Cervantes, además de cumplir otros requisitos. En el caso de las elecciones municipales, las personas a las que se les conceda la regularización anunciada por el Gobierno podrán votar si hay un acuerdo de reciprocidad con su país de origen y reúnen los requisitos establecidos en dicho acuerdo, como cumplir con un período mínimo de residencia legal*. Actualmente, las personas extranjeras de Bolivia, Cabo Verde, Chile, Colombia, Corea, Ecuador, Islandia, Noruega, Nueva Zelanda, Paraguay, Perú, Reino Unido y Trinidad y Tobago pueden votar en las elecciones municipales tras cinco años de residencia en España (tres en el caso de Reino Unido y Noruega), además de los ciudadanos de la Unión Europea. Así, las personas migrantes regularizadas no podrán votar, por tiempos, en ninguna de las elecciones de 2027. Por último, en las elecciones europeas tienen derecho a voto los ciudadanos de algún estado miembro de la Unión Europea residiendo en España y las personas con nacionalidad española, por lo tanto, las personas regularizadas este año no podrían votar en las próximas elecciones europeas, previstas para 2029, a menos que obtuviesen la nacionalidad española. La regularización extraordinaria de personas inmigrantes no supone la concesión de la nacionalidad “sin un certificado de antecedentes penales”, como afirman los contenidos difundidos. La nacionalización y la regularización son procesos diferentes, aunque para la nacionalidad, primero es necesario estar en situación regular. En ambos procedimientos, se exige acreditar no tener antecedentes penales, aunque en el caso de la regularización extraordinaria, en un primer momento se planteó la posibilidad de sustituir el certificado de inexistencia de antecedentes por una declaración responsable. Los contenidos que se difunden utilizan un titular de una publicación de The Objective que ya ha sido rectificada, aclarando en sus redes sociales que se referían a la medida anunciada por el Gobierno de conceder permisos de residencia a personas migrantes en situación irregular. Para acceder a la nacionalidad se exige la acreditación de “buena conducta cívica” mediante la aportación de un certificado de antecedentes penales expedido por el país de origen “debidamente legalizado y traducido” y los informes que expidan al respecto las autoridades españolas. La ley también contempla que, en el caso de ciudadanos de algún Estado de la Unión Europea, dicho certificado puede sustituirse por el Certificado del Registro Central de Penados español “donde conste expresamente que se han consultado los antecedentes con el país de origen”. La regularización extraordinaria de personas migrantes no autoriza a vivir o trabajar en cualquier país de la Unión Europea, pero sí permite visitar los países que forman parte del Espacio Schengen en los mismos términos que quienes tienen visado de turista o de estudios. Según un documento del Ministerio de Inclusión, Seguridad Social y Migraciones sobre dudas del proceso, este permiso “no otorga autorización para establecerse ni trabajar en el resto de la Unión Europea”. Según la nota de prensa sobre la aprobación de la regularización publicada por este ministerio, las personas migrantes en situación irregular y los solicitantes de protección internacional que accedan a ella obtendrán una autorización con una vigencia inicial de un año, cinco en el caso de familias con hijos menores de edad, que habilita a “residir y trabajar por cuenta ajena o propia, en cualquier parte del territorio español”. El traslado a otro país de la Unión Europea para vivir o trabajar es un derecho reservado a los ciudadanos de un Estado miembro y, como os hemos contado en Maldita.es, las personas que se beneficien de la regularización no obtendrán la nacionalidad, puesto que se trata de dos procesos distintos. Más allá de la normativa de la regularización extraordinaria, la actual Tarjeta de Identificación de Extranjeros (TIE), que acredita la permanencia legal de extranjeros en España por un tiempo superior a tres meses, también se limita al territorio español. Las personas migrantes que quieran acogerse a la regularización deberán demostrar haber trabajado por cuenta propia o ajena en España, contar con una unidad familiar en territorio español o acreditar estar en situación de vulnerabilidad presentando un certificado. Este documento “surtirá efectos exclusivamente a los fines previstos” en el texto de la regularización, por lo que no podrá ser utilizado para solicitar, por ejemplo, ayudas sociales ni concederá “privilegios” como vivienda gratuita, como mencionan los contenidos difundidos. Esta aclaración también la recoge el modelo de certificado que el Ministerio de Inclusión, Seguridad Social y Migraciones tiene disponible para descarga en su página web. Las personas migrantes en situación irregular que soliciten la regularización extraordinaria y que tengan una orden de expulsión podrán anularla únicamente en dos casos, según recoge el texto publicado en el BOE. El primero, que la orden haya sido emitida por “encontrarse irregularmente en territorio español, por no haber obtenido la prórroga de estancia, carecer de autorización de residencia o tener caducada más de tres meses la mencionada autorización y siempre que el interesado no hubiere solicitado la renovación de la misma en el plazo previsto reglamentariamente”. El segundo caso es haber obtenido la orden de expulsión por “encontrarse trabajando en España sin haber obtenido autorización de trabajo o autorización administrativa previa para trabajar, cuando no cuente con autorización de residencia válida”. El texto sobre las condiciones de la regularización no contempla, sin embargo, cancelar las órdenes de expulsión cuando estas hayan sido impuestas por la comisión de una infracción de las recogidas en la Ley de Extranjería. La regularización extraordinaria está dirigida a personas migrantes en situación irregular en España. En cambio, las personas apátridas, que no son reconocidas por ningún Estado como nacionales, ya tienen permiso de residencia y trabajo en España, sean o no saharauis, como recoge el Real Decreto 865/2001, que regula su estatus. Por ello, el Ministerio de Inclusión, Seguridad Social y Migraciones aclara en su web que la regularización no es un proceso dirigido a ellas, ya que “cuentan con una normativa específica que les ampara”. Además, en el caso de los solicitantes del estatuto de apatridia, la ley también contempla que obtengan una autorización provisional de residencia mientras se resuelve su expediente. En caso de resolución denegatoria, podrán acogerse a alguna de las figuras de regularización previstas en la Ley de Extranjería. Al proceso de regularización extraordinaria se pueden acoger las personas que estén en situación irregular en España, pero las personas desplazadas por la guerra de Ucrania, a las que se refieren los contenidos que se difunden, ya tienen permiso de residencia y de trabajo al ser beneficiarios de protección temporal. Esto lo regula la directiva europea para la concesión de protección temporal en caso de afluencia masiva de personas desplazadas. Esta misma situación se da en el caso de las personas refugiadas que tienen concedido el asilo en España. Además, el Ministerio de Inclusión, Seguridad Social y Migraciones asegura a Maldita.es que aprobarán una medida específica que permitirá a estas personas modificar su autorización y cambiarla por cualquiera de las previstas en la ley de extranjería, así como a las incluidas en la Ley de apoyo a los emprendedores y su internacionalización, siempre que cumplan los requisitos establecidos. Este procedimiento, diferenciado del de la regularización extraordinaria, podrá concederles permiso de residencia y trabajo de hasta cuatro años de duración. Por otro lado, el Ministerio señala que el proceso de regularización no excluye a personas en función de su nacionalidad, sino que depende del cumplimiento de los requisitos exigidos. El texto definitivo de la regularización extraordinaria, aprobado por el Consejo de Ministros el 14 de abril de 2026, no incluye la posibilidad de que las personas migrantes sustituyan el certificado de antecedentes penales por una declaración responsable. Esta opción sí aparecía contemplada en el borrador del texto, pero finalmente ha sido excluida. Así, las personas interesadas en acogerse a esta regularización deberán acreditar la ausencia de antecedentes en España, en país de origen, así como en los países en los que haya residido durante los cinco últimos años anteriores a la fecha de entrada en España por medio de este certificado. El texto recogido en el BOE contempla que, si en el plazo de un mes, el país responsable de la emisión de este documento no lo ha remitido a la persona interesada, el Ministerio de la Presidencia, Justicia y Relaciones con las Cortes podrá solicitarlo por vía diplomática a la autoridad competente. Las personas migrantes que se acojan a la regularización extraordinaria aprobada por el Gobierno, en vigor desde el 16 de abril de 2026, tendrán derecho a una pensión de jubilación no contributiva pasados diez años, ya que deben acreditar ese periodo de tiempo de residencia legal en España antes de optar a esta prestación. Además, dos años tienen que ser consecutivos e inmediatamente anteriores a la solicitud. El derecho a esta prestación, por lo tanto, no será automático. Asimismo, durante el tiempo que dure el cobro de la pensión, deberán mantener su residencia en territorio español. En cuanto a los requisitos económicos, las personas solicitantes deberán acreditar carecer de ingresos o que estos no superen los 8.803,20 euros anuales, una cantidad que se corresponde con la cuantía máxima a percibir como pensión en 2026, lo que equivale a 628,80 euros mensuales. Las pensiones de jubilación no contributivas las pueden solicitar los mayores de 65 años sin haber cotizado nunca o sin haber cotizado el mínimo de 15 años exigido para acceder a una pensión contributiva. La imagen mezcla derechos que ya se reconocen a las personas migrantes en situación irregular con residencia efectiva en España, como el acceso a la sanidad en los mismos términos que los españoles, con ayudas que, además de la regularización, exigen tiempo mínimo de residencia legal en España. Este es el caso del Ingreso Mínimo Vital, que exige llevar al menos un año viviendo en España de manera regular. Otras de las prestaciones mencionadas, en cambio, sí se pueden obtener a partir de la regularización, como las ayudas al alquiler o el abono único de transportes. La acreditación de la vulnerabilidad es otro de los factores que permite a las personas, tanto españolas como extranjeras, acceder a determinadas prestaciones en igualdad de condiciones, sin preferencia por nacionalidad. La afirmación de que más de 2,5 millones de extranjeros o “inmigrantes” piden nacionalizarse con derecho a voto se ha vinculado con la regularización extraordinaria aprobada por el Gobierno, que el Gobierno estima que beneficiará a 500.000 personas. Pero son dos cosas distintas. Las solicitudes de nacionalización a las que se refieren los contenidos difundidos se tramitan a través de la Ley de Memoria Democrática, conocida también como ‘ley de nietos’, que aplica para descendientes de exiliados por la Guerra Civil y el franquismo y a los hijos de mujeres que perdieron la nacionalidad española al casarse. El plazo para postularse a este proceso cerró el 22 de octubre de 2025. En cambio, la regularización extraordinaria, en vigor desde el 16 de abril de 2026, está dirigida a personas inmigrantes que viven en España en situación irregular y que puedan acreditar que lo han hecho durante al menos los cinco meses anteriores al 31 de diciembre de 2025. Las personas que se beneficien de este procedimiento no obtendrán la nacionalidad española, solo una autorización de residencia y trabajo. En cuanto al derecho a voto, las personas que obtengan la nacionalidad española sí podrán ejercer su derecho a voto en España aunque residan en el extranjero. En cambio, quienes se regularicen, no tendrán automáticamente el derecho a voto. En el caso de las elecciones generales y autonómicas, solo pueden participar las personas con nacionalidad española, mientras que en las municipales pueden participar extranjeros con residencia legal en España siempre que exista un acuerdo de reciprocidad con su país de origen y cumplan con los requisitos establecidos en estos. La regularización extraordinaria y la homologación de títulos extranjeros son procesos independientes y no están relacionados entre sí, como ha contado el Ministerio de Innovación, Ciencia y Universidades a Maldita.es. La regularización extraordinaria entró en vigor el 16 de abril, mientras que la cifra de 30.303 títulos de Medicina homologados difundida se corresponde con el año 2025, según el último informe de homologaciones presentado por el mencionado Ministerio. Esta cantidad supone casi el 80% del total de homologaciones que se realizaron ese año y supera, con mucha diferencia, a los convalidados en años anteriores debido a un “rediseño del sistema”, tanto a nivel tecnológico, con la automatización y robotización de algunos procedimientos, como a nivel normativo, imponiendo plazos máximos de apertura y resolución de expedientes o priorizando expedientes en función de las demandas del mercado laboral. En cuanto a la procedencia de los expedientes resueltos, después de los españoles con títulos obtenidos en el extranjero, las personas de Colombia, Venezuela y Cuba son las que más homologaciones obtuvieron en 2025. El Gobierno ha cifrado en 500.000 personas migrantes en situación irregular las beneficiadas por la regularización extraordinaria, pero no ha aclarado de dónde sale esa cifra frente al total de 837.978 que se estima estaban en irregularidad administrativa a 1 de enero de 2025. De estas, el 91% (763.435) proceden del continente americano, con especial representación de Colombia (287.955), Perú (107.520) y Honduras (90.294), según el último informe de Funcas, un centro de análisis dedicado a la investigación económica y social. El Gobierno tampoco ha hablado públicamente de los orígenes del grupo de potenciales beneficiarios, ya que no existe una base de datos oficial que recoja el número de personas migrantes en situación irregular en España, como ha contado el Ministerio de Inclusión, Seguridad Social y Migraciones a Maldita.es. Según el informe de Funcas, el segundo grupo más numeroso de personas en situación irregular procede de África, que en enero de 2025 sumaba 44.954 personas, siendo Argelia (17.765) y Marruecos (20.693) los países con más nacionales en España. Ninguna de estas personas adquirirá automáticamente la nacionalidad española al regularizarse. La nacionalidad por residencia requiere, al menos, de 10 años de residencia “legal, continuada e inmediatamente anterior a la petición”, salvo para nacionales de países iberoamericanos, Andorra, Filipinas, Guinea Ecuatorial, Portugal o personas de origen sefardí, a quienes se exige dos años de residencia legal. Además, se requiere la superación de dos pruebas en el Instituto Cervantes.",inmigracion,https://maldita.es/malditobulo/20260430/bulos-desinformaciones-regularizacion-inmigrantes/,2026-04-30,maldita migracion,2026-04-30
